id,price,company_id,procurement_id
1306,144000.00,804,682
1307,190000.00,265,682
1308,1367971.00,821,683
1309,1615160.00,573,683
1310,301750.00,265,684
1311,190070.00,804,684
1312,871250.00,265,685
1313,702410.00,804,685
1314,0.00,210,686
1315,20550.00,822,687
1316,32900.00,823,687
1317,1950000.00,824,688
1318,1670000.00,533,688
1319,2983494.55,825,689
1320,2476859.05,826,689
1321,263539.30,828,690
1322,254314.40,827,690
1323,279600.00,823,690
1324,339900.00,822,690
1325,309576.00,829,690
1326,0.00,210,691
1327,77900.00,680,692
1328,143500.00,52,692
1329,82000.00,68,692
1330,0.00,830,693
1331,357016.00,56,694
1332,263200.00,52,694
1333,1521108.00,369,695
1334,1581840.00,822,695
1335,1039356.00,823,695
1336,900000.00,827,695
1337,1321524.00,828,695
1338,0.00,210,696
1339,1519577.69,831,697
1340,3503742.00,832,698
1341,889000.00,833,699
1342,1102500.00,105,699
1343,1125000.00,52,699
1344,1507564.44,368,700
1345,1395893.00,366,700
1346,578049.59,834,701
1347,271120.00,351,702
1348,267579.32,605,702
1349,154900.00,189,703
1350,153600.00,835,703
1351,300400.00,52,703
1352,174406.00,56,703
1353,0.00,210,704
1354,,836,705
1355,,21,705
1356,32613.00,837,706
1357,81072.72,838,706
1358,33616.52,38,706
1359,32575.00,594,706
1360,30700.00,217,706
1361,108750.00,828,707
1362,105375.00,827,707
1363,308000.00,56,708
1364,296550.00,839,709
1365,15230400.00,840,710
1366,13626800.00,369,710
1367,10216300.00,823,710
1368,12141000.00,822,710
1369,321660.00,841,711
1370,2005968.00,823,712
1371,,842,713
1372,,843,713
1373,0.00,794,714
1374,5865000.00,573,715
1375,6168818.00,844,715
1376,244692.00,827,716
1377,265440.00,823,716
1378,296000.00,822,716
1379,,573,717
1380,,845,717
1381,48615944.92,844,717
1382,64646408.08,846,717
1383,49585495.46,369,717
1384,1987560.00,417,719
1385,1906300.00,573,719
1386,259900.00,52,720
1387,5194600.00,848,721
1388,0.00,794,722
1389,21688849.55,850,723
1390,26474009.73,851,723
1391,28615578.09,852,723
1392,19399346.17,849,723
1393,23096637.08,639,723
1394,17745425.00,853,723
1395,21068588.17,854,723
1396,26387952.95,855,723
1397,269236.00,227,724
1398,,856,725
1399,27920.00,858,726
1400,29920.00,859,726
1401,26200.00,326,726
1402,32400.00,860,726
1403,25400.00,857,726
1404,30000.00,328,726
1405,879250.00,105,727
1406,1112925.00,56,727
1407,681250.00,48,727
1408,870000.00,64,727
1409,51734.00,60,728
1410,711750.00,861,729
1411,712200.00,224,729
1412,0.00,794,730
1413,332797.00,105,731
1414,446297.51,862,731
1415,516766.00,56,731
1416,483000.00,62,731
1417,588000.00,835,731
1418,371577.93,864,732
1419,348899.63,863,732
1420,386683.97,865,732
1421,359945.01,866,732
1422,0.00,794,733
1423,0.00,867,734
1424,24628.07,868,735
1425,242150.00,869,736
1426,355100.00,82,736
1427,241850.00,84,736
1428,255540.00,52,737
1429,261086.00,65,737
1430,116500.00,52,738
1431,129241.00,65,738
1432,68372.94,870,738
1433,11629.75,56,739
1434,347700.00,52,740
1435,343200.00,871,740
1436,468595.04,184,740
1437,359700.00,780,740
1438,597000.00,62,740
1439,,41,741
1440,1113000.00,111,741
1441,2900000.00,872,741
1442,,41,742
1443,,872,742
1444,7560354.75,743,743
1445,54499.00,210,748
1446,101725.39,211,749
1447,,320,750
1448,330.10,211,751
1449,371340.00,52,752
1450,363570.00,873,752
1451,90934.00,218,753
1452,2684374.00,874,754
1453,1592214.88,875,755
1454,1532355.10,876,755
1455,107860.80,235,756
1456,275600.00,65,756
1457,211200.00,64,756
1458,210760.00,56,756
1459,232000.00,52,756
1460,,878,758
1461,4583737.02,196,759
1462,11400000.00,880,760
1463,9800094.00,879,760
1464,10500000.00,881,760
1465,8900084.22,882,760
1466,9893979.00,883,760
1467,5287777.31,885,761
1468,5926845.67,886,761
1469,4900006.10,884,761
1470,5619533.41,887,761
1471,5980000.00,888,761
1472,6252807.59,692,761
1473,5519612.24,889,761
1474,1142.90,890,762
1475,755.70,364,762
1476,0.00,891,763
1477,1850000.00,774,764
1478,1811767.00,892,764
1479,1708976.00,893,764
1480,1798802.00,894,764
1481,1809638.00,543,764
1482,0.00,726,765
1483,492400.00,895,766
1484,582000.00,896,766
1485,524000.00,897,766
1486,0.00,891,767
1487,448169.47,898,768
1488,3770000.00,529,770
1489,4520000.00,900,770
1490,3199074.00,901,771
1491,2817.00,902,772
1492,4654000.00,903,773
1493,0.00,726,775
1494,19338.84,868,776
1495,6852270.18,906,777
1496,6338912.72,907,777
1497,8676730.80,553,777
1498,5918222.04,905,777
1499,40500.00,217,778
1500,536120.00,52,779
1501,573704.00,65,779
1502,376576.80,908,779
1503,,910,781
1504,80071.00,60,782
1505,3109537.93,692,783
1506,2555146.83,912,783
1507,3474183.35,906,783
1508,1902697.56,905,783
1509,2765000.00,913,783
1510,4766704.00,914,783
1511,1572756.00,911,783
1512,68446.00,134,784
1513,62880.00,233,784
1514,58800.00,51,786
1515,81600.00,65,786
1516,63000.00,62,786
1517,75000.00,52,786
1518,69000.00,915,786
1519,529300.00,544,787
1520,484000.00,523,787
1521,448348.00,854,787
1522,290498.82,916,787
1523,659529.02,56,787
1524,422991.49,917,787
1525,796903.70,918,787
1526,569671.06,906,787
1527,512390.95,919,787
1528,418893.56,920,787
1529,406189.32,692,787
1530,417831.90,64,787
1531,9297.52,598,788
1532,15000.00,260,788
1533,4958.67,921,788
1534,456437.00,631,789
1535,412067.85,922,789
1536,242000.00,807,791
1537,267153.00,808,791
1538,331487.00,125,791
1539,303186.00,859,791
1540,261020.00,924,791
1541,6694.21,598,792
1542,4090.91,921,792
1543,10800.00,260,792
1544,431431452.56,925,793
1545,57802.30,926,794
1546,,431,795
1547,,928,795
1548,91087028.80,929,795
1549,91602073.11,75,795
1550,94216301.36,335,795
1551,89859607.63,927,795
1552,598604.00,930,796
1553,694455.90,932,798
1554,547591.23,931,798
1555,738808.93,933,798
1556,891895.64,934,799
1557,12000.00,260,800
1558,6480.00,936,800
1559,6300.00,935,800
1560,6000.00,937,800
1561,4600.00,926,801
1562,0.00,938,802
1563,669200.00,940,803
1564,615000.00,939,803
1565,79800.00,942,804
1566,78000.00,943,804
1567,72800.00,941,804
1568,313992.00,786,805
1569,262092.00,944,805
1570,252530.00,86,805
1571,264490.00,945,805
1572,266565.00,326,805
1573,438222.00,786,806
1574,343325.00,86,806
1575,348188.00,944,806
1576,362563.00,945,806
1577,351678.20,326,806
1578,383864.00,944,807
1579,371655.00,86,807
1580,459978.00,786,807
1581,388449.00,945,807
1582,385667.60,326,807
1583,,946,808
1584,104135.00,945,809
1585,120025.00,786,809
1586,98200.00,86,809
1587,97790.00,944,809
1588,99428.75,326,809
1589,56376000.00,947,810
1590,31625.00,822,812
1591,34542.00,808,812
1592,30000.00,948,812
1593,42541.00,594,812
1594,32846.00,807,812
1595,,949,813
1596,,273,813
1597,318200.00,786,814
1598,281220.00,945,814
1599,273740.00,944,814
1600,267850.00,86,814
1601,273328.00,326,814
1602,581169.47,56,815
1603,727438.37,950,815
1604,405819.00,786,816
1605,364005.00,945,816
1606,353805.00,86,816
1607,362181.00,944,816
1608,363684.30,326,816
1609,38180.00,951,817
1610,312272.00,60,818
1611,35.00,952,819
1612,226031.00,953,820
1613,1768364.00,954,820
1614,762857.00,955,820
1615,324999.00,956,820
1616,323590.40,957,820
1617,774089.00,958,820
1618,,961,822
1619,,960,822
1620,1904419.00,962,823
1621,45000.00,963,824
1622,28638.00,964,825
1623,68337.00,965,825
1624,10112369.00,369,826
1625,5744724.00,572,826
1626,,553,827
1627,,453,827
1628,,966,827
1629,,75,828
1630,,76,828
1631,,430,828
1632,,332,828
1633,,317,828
1634,47820000.00,336,828
1635,55891202.11,70,828
1636,61412483.55,335,828
1637,49745869.81,5,828
1638,58907562.60,967,828
1639,60242580.31,968,828
1640,2094346.82,19,830
1641,1949420.00,621,830
1642,1976045.00,622,830
1643,1821946.00,970,830
1644,2233726.00,962,830
1645,2032156.39,971,830
1646,2333747.00,972,830
1647,1975000.00,973,830
1648,2318405.00,974,830
1649,1980734.00,975,830
1650,2469469.00,976,830
1651,82891.00,498,831
1652,52714.00,518,831
1653,79872.00,977,831
1654,,71,832
1655,,71,833
1656,,978,833
1657,,979,833
1658,10200.00,980,834
1659,,982,835
1660,,981,835
1661,,927,835
1662,,983,835
1663,,71,835
1664,,978,835
1665,,984,835
1666,,985,835
1667,,986,835
1668,4150000.00,973,836
1669,4001280.04,987,836
1670,3594487.75,988,836
1671,5330707.32,21,836
1672,3343013.18,962,836
1673,5172821.09,553,836
1674,3907034.70,19,836
1675,416000.00,31,837
1676,363800.00,30,837
1677,249000.00,989,837
1678,370000.00,990,837
1679,4440000.00,442,838
1680,2650000.00,991,838
1681,3609000.00,992,838
1682,3426000.00,878,838
1683,3993000.00,533,838
1684,,994,839
1685,84879.00,993,839
1686,219560.00,995,840
1687,283800.00,996,840
1688,362560.00,71,840
1689,2519913.97,19,841
1690,2195000.00,306,841
1691,2525000.00,973,841
1692,2113255.70,997,841
1693,2714656.37,193,841
1694,2681616.87,998,841
1695,1769643.77,962,841
1696,2854055.38,553,841
1697,2079381.22,999,841
1698,2497988.40,988,841
1699,3281790.45,1001,842
1700,3070358.00,990,842
1701,2883762.13,1000,842
1702,3245825.00,1002,842
1703,2978000.00,30,842
1704,3044403.00,1003,842
1705,1983105.00,1004,843
1706,,978,844
1707,,984,844
1708,,692,844
1709,,981,844
1710,,986,844
1711,,1005,844
1712,,927,844
1713,,1006,844
1714,,985,844
1715,,982,844
1716,266400.00,1004,845
1717,378048.00,111,845
1718,888000.00,1004,846
1719,566400.00,1004,847
1720,389760.00,1004,848
1721,864000.00,41,848
1722,1247311.00,136,849
1723,1362713.00,1007,849
1724,906602.00,115,849
1725,272050.00,1009,850
1726,278870.00,56,850
1727,274050.00,1010,850
1728,204290.00,1008,850
1729,1646400.00,67,851
1730,25000.00,1011,852
1731,,1012,853
1732,392160.00,67,854
1733,793776.00,573,854
1734,0.00,287,855
1735,612960.00,111,856
1736,216960.00,67,856
1737,662400.00,112,856
1738,241920.00,67,857
1739,6611.57,1013,858
1752,,1053,902
1753,,1054,902
1754,,1052,902
1755,,317,903
1756,,71,903
1757,30775519.05,6,903
1758,32065968.38,1055,903
1759,32878546.48,1056,903
1760,31994346.51,319,903
1761,,1058,904
1762,,1059,904
1763,,1057,904
1764,,649,904
1765,,1060,904
1766,,1061,904
1767,,265,904
1768,,1062,904
1769,,1063,904
1770,,1064,904
1771,,1058,905
1772,,1059,905
1773,,1057,905
1774,,649,905
1775,,1060,905
1776,,1061,905
1777,,265,905
1778,,1062,905
1779,,1063,905
1780,,1064,905
1781,,1058,906
1782,,1059,906
1783,,1057,906
1784,,649,906
1785,,1060,906
1786,,1061,906
1787,,265,906
1788,,1062,906
1789,,1063,906
1790,,1064,906
1791,,1058,907
1792,,1059,907
1793,,1057,907
1794,,649,907
1795,,1060,907
1796,,1061,907
1797,,265,907
1798,,1062,907
1799,,1063,907
1800,,1064,907
1801,,1058,908
1802,,1059,908
1803,,1057,908
1804,,649,908
1805,,1060,908
1806,,1061,908
1807,,265,908
1808,,1062,908
1809,,1063,908
1810,,1064,908
1811,,1058,909
1812,,1059,909
1813,,1057,909
1814,,649,909
1815,,1060,909
1816,,1061,909
1817,,265,909
1818,,1062,909
1819,,1063,909
1820,,1064,909
1821,,1058,910
1822,,1059,910
1823,,1057,910
1824,,649,910
1825,,1060,910
1826,,1061,910
1827,,265,910
1828,,1062,910
1829,,1063,910
1830,,1064,910
1831,,1058,911
1832,,1059,911
1833,,1057,911
1834,,649,911
1835,,1060,911
1836,,1061,911
1837,,265,911
1838,,1062,911
1839,,1063,911
1840,,1064,911
1841,,1058,912
1842,,1059,912
1843,,1057,912
1844,,649,912
1845,,1060,912
1846,,1061,912
1847,,265,912
1848,,1062,912
1849,,1063,912
1850,,1064,912
1851,,1058,913
1852,,1059,913
1853,,1057,913
1854,,649,913
1855,,1060,913
1856,,1061,913
1857,,265,913
1858,,1062,913
1859,,1063,913
1860,,1064,913
1861,6873891.04,831,914
1862,11289999.00,337,915
1863,10200100.00,5,915
1864,9827969.85,71,915
1865,9357044.00,1065,915
1866,10714306.14,927,915
1867,9517775.99,1066,915
1868,9078000.00,336,915
1869,9792240.76,1067,916
1870,,1068,917
1871,,1070,918
1872,,1069,918
1873,269074.20,1071,919
1874,1994600.00,1072,920
1875,1996000.00,1073,921
1876,2230199.00,1075,922
1877,1250000.00,1074,922
1878,2235000.00,1076,922
1879,7484993.98,339,923
1880,6253000.00,1077,923
1881,7393662.50,692,923
1882,7788778.80,523,923
1883,6890653.75,1078,923
1884,1175281.93,1080,924
1885,1737290.69,899,924
1886,931457.01,1079,924
1887,1066280.69,1081,924
1888,1221013.08,1082,924
1889,1238698.59,1083,924
1890,995306.69,192,924
1891,2394.00,573,926
1892,3540.00,111,926
1893,289190.00,1084,927
1894,337977.20,1085,927
1895,,65,927
1896,62370000.00,741,928
1897,972000.00,1086,929
1898,665250.00,798,929
1899,743700.00,1087,929
1900,2991952.16,1088,930
1901,2225932.46,1089,930
1902,1298467.68,150,930
1903,2058381.67,152,930
1904,2185268.00,1090,930
1905,34000.00,1092,931
1906,14120.00,1091,931
1907,1434655.27,1093,932
1908,1061000.00,1094,932
1909,90909.00,1095,933
1910,466772.00,1096,934
1911,519920.00,1097,934
1912,614655.89,1098,934
1913,6350.00,1099,935
1914,0.00,297,936
1915,2990.00,1100,937
1916,7200.00,1101,938
1917,10500.00,1102,939
1918,,41,940
1919,,872,940
1920,,111,940
1921,,872,941
1922,,41,941
1923,592000.00,111,941
1924,707600.00,41,942
1925,2900000.00,872,942
1926,807000.00,111,942
1927,,872,943
1928,,111,943
1929,,41,943
1930,0.00,69,944
1931,,111,945
1932,,872,945
1933,,41,945
1934,,872,946
1935,,111,946
1936,,41,946
1937,,41,947
1938,,872,947
1939,,41,948
1940,,872,948
1941,,111,948
1942,,41,949
1943,,111,949
1944,,872,949
1945,,1103,950
1946,,352,950
1947,,41,951
1948,,872,951
1949,,111,951
1950,,111,952
1951,,872,952
1952,,41,952
1953,,41,953
1954,,111,953
1955,,872,953
1956,,41,954
1957,,111,954
1958,,872,954
1959,,872,955
1960,,41,955
1961,,111,955
1962,,872,956
1963,,41,956
1964,,111,956
1965,1956400.00,872,957
1966,1958000.00,111,957
1967,1908500.00,41,957
1968,,872,958
1969,,41,958
1970,,111,958
1971,,111,959
1972,,41,959
1973,,872,959
1974,,41,960
1975,,872,960
1976,,111,960
1977,,41,961
1978,,872,961
1979,,111,961
1980,,41,962
1981,,872,962
1982,,111,962
1983,,41,963
1984,,872,963
1985,,111,963
1986,,111,964
1987,,872,964
1988,,41,964
1989,4400000.00,111,965
1990,1439800.00,872,965
1991,,41,965
1992,,111,966
1993,,872,966
1994,,41,966
1995,1439800.00,872,967
1996,4400000.00,111,967
1997,,41,967
1998,,111,968
1999,,872,968
2000,,41,968
2001,2000003.00,41,969
2002,1936000.00,111,969
2003,1956400.00,872,969
2004,,111,970
2005,,41,970
2006,,872,970
2007,1526000.00,872,971
2008,5000000.00,41,971
2009,1416000.00,111,971
2010,,111,972
2011,,41,972
2012,,872,972
2013,,41,973
2014,,111,973
2015,,872,973
2016,,41,974
2017,,111,974
2018,,872,974
2019,,111,975
2020,,41,975
2021,,872,975
2022,1773860.00,41,976
2023,2087250.00,111,976
2024,1735140.00,872,976
2025,,41,977
2026,,111,977
2027,,872,977
2028,,111,978
2029,,41,978
2030,,872,978
2031,,41,980
2032,,111,980
2033,,872,980
2034,,111,981
2035,,41,981
2036,,872,981
2037,,872,982
2038,,111,982
2039,,41,982
2040,,872,983
2041,,111,983
2042,,41,983
2043,70000.00,1105,984
2044,,119,985
2045,,1106,985
2046,,1107,985
2047,,1108,985
2048,,41,986
2049,,111,986
2050,44165.00,41,987
2051,6171000.00,111,987
2052,828850.00,872,988
2053,1264450.00,41,988
2054,6352500.00,111,988
2055,,41,989
2056,,111,989
2057,,872,989
2058,1587000.00,111,990
2059,5170000.00,872,990
2060,1876800.00,41,990
2061,,872,991
2062,,41,991
2063,,111,991
2064,882000.00,111,992
2065,1070000.00,872,992
2066,863000.00,41,992
2067,,872,993
2068,,41,993
2069,,111,993
2070,,872,994
2071,,41,994
2072,,111,994
2073,7500000.00,872,995
2074,2600000.00,41,995
2075,1098000.00,111,995
2076,,41,996
2077,7500000.00,872,996
2078,1300000.00,111,996
2079,193000.00,41,997
2080,378000.00,111,997
2081,260000.00,872,997
2082,1100000.00,872,998
2083,456800.00,41,998
2084,188001.00,111,998
2085,230254.00,573,998
2086,3465000.00,111,999
2087,1897400.00,41,999
2088,107000000.00,872,999
2089,3465000.00,111,1000
2090,1897400.00,41,1000
2091,107000000.00,872,1000
2092,5447000.00,41,1001
2093,3653000.00,872,1001
2094,3805000.00,111,1001
2095,456800.00,41,1002
2096,225601.00,111,1002
2097,198000.00,111,1003
2098,224000.00,872,1003
2099,220000.00,41,1003
2100,376001.00,111,1004
2101,1100000.00,872,1004
2102,456800.00,41,1004
2103,,111,1005
2104,,872,1005
2105,168000.00,41,1005
2106,,111,1006
2107,,872,1006
2108,,41,1006
2109,3465000.00,111,1007
2110,220000.00,872,1007
2111,5447000.00,41,1007
2112,,1110,1008
2113,,1111,1008
2114,,1112,1008
2115,,718,1008
2116,,1109,1008
2117,,1113,1008
2118,,1114,1008
2119,,1115,1008
2120,,1116,1008
2121,,1117,1008
2122,230254.00,573,1009
2123,1100000.00,872,1009
2124,188001.00,111,1009
2125,456800.00,41,1009
2126,,872,1010
2127,,41,1010
2128,,111,1010
2129,,1118,1011
2130,0.00,1119,1012
2131,9900000.00,1118,1013
2132,,111,1014
2133,,41,1014
2134,,872,1014
2135,0.00,1120,1015
2136,3044.00,1121,1016
2137,,1122,1017
2138,,64,1017
2139,,1123,1017
2140,,912,1017
2141,,1124,1019
2142,,56,1019
2143,67800.00,41,1020
2144,39980.00,111,1020
2145,1169854.00,1125,1021
2146,,319,1023
2147,,318,1023
2148,201920.00,1128,1024
2149,138093.00,1129,1024
2150,232208.00,1130,1024
2151,119788.00,1131,1024
2152,149444.00,920,1024
2153,118386.00,1127,1024
2154,174690.00,1132,1024
2155,396796.50,1133,1025
2156,119313.58,1134,1026
2157,148192.31,1130,1026
2158,175247.50,1131,1026
2159,128914.62,1128,1026
2160,,1136,1027
2161,,1135,1027
2162,,1137,1027
2163,,1138,1028
2164,,1139,1028
2165,3141.00,1140,1029
2166,0.00,1141,1030
2167,,24,1031
2168,708500.00,1142,1032
2169,998000.00,1143,1032
2170,,348,1033
2171,,98,1033
2172,,1144,1033
2173,7423.14,1145,1034
2174,24692000.00,96,1035
2175,7501.08,1145,1037
2176,9256.20,1146,1038
2177,0.00,726,1039
2178,34800.00,52,1040
2179,42048.00,783,1040
2180,30400.00,217,1040
2181,20907.00,1147,1041
2182,18300.00,52,1041
2183,0.00,1119,1042
2184,,188,1043
2185,,1148,1043
2186,,1149,1043
2187,,1150,1043
2188,,1151,1043
2189,,1152,1043
2190,,1153,1043
2191,,65,1043
2192,,38,1043
2193,,395,1043
2194,,1154,1043
2195,0.00,902,1045
2196,9905400.00,1155,1046
2197,1999950.00,565,1047
2198,,56,1048
2199,,120,1048
2200,,1156,1048
2201,,1157,1048
2202,,117,1048
2203,,1158,1048
2204,,280,1049
2205,,1160,1049
2206,,277,1049
2207,,552,1049
2208,,1161,1049
2209,,899,1049
2210,,279,1049
2211,,1162,1049
2212,,1159,1049
2213,,1163,1049
2214,1913322.74,599,1050
2215,,56,1051
2216,,121,1051
2217,,117,1051
2218,0.00,187,1052
2219,,117,1053
2220,,966,1053
2221,,56,1053
2222,78000000.00,880,1054
2223,74250000.00,1164,1054
2224,79800000.00,1165,1054
2225,78842000.00,1166,1054
2226,74750000.00,1167,1054
2227,,1169,1055
2228,,1168,1055
2229,,1170,1055
2230,,1171,1055
2231,0.00,902,1056
2232,0.00,365,1057
2233,27595.00,65,1059
2234,11504.00,1173,1059
2235,24340.00,52,1059
2236,1648080.78,1174,1062
2237,1609821.42,129,1062
2238,1104622.50,127,1062
2239,1379537.50,1175,1062
2240,,482,1063
2241,,1176,1063
2242,507480000.00,1165,1063
2243,,127,1064
2244,,130,1064
2245,,24,1066
2246,3468864.00,1177,1067
2247,99.00,1179,1068
2248,100.00,1178,1068
2249,54.50,1180,1068
2250,100.00,1181,1068
2251,110.00,1095,1068
2252,99.00,1182,1068
2253,99.00,1179,1069
2254,100.00,1178,1069
2255,54.50,1180,1069
2256,100.00,1181,1069
2257,110.00,1095,1069
2258,99.00,1182,1069
2259,99.00,1179,1070
2260,100.00,1178,1070
2261,54.50,1180,1070
2262,100.00,1181,1070
2263,110.00,1095,1070
2264,99.00,1182,1070
2265,99.00,1179,1071
2266,100.00,1178,1071
2267,54.50,1180,1071
2268,100.00,1181,1071
2269,110.00,1095,1071
2270,99.00,1182,1071
2271,99.00,1179,1072
2272,100.00,1178,1072
2273,54.50,1180,1072
2274,100.00,1181,1072
2275,110.00,1095,1072
2276,99.00,1182,1072
2277,99.00,1179,1073
2278,100.00,1178,1073
2279,54.50,1180,1073
2280,100.00,1181,1073
2281,110.00,1095,1073
2282,99.00,1182,1073
2283,5290411.00,1185,1075
